user_id	item_id	rating	timestep
12289	238	2	1
12289	248	3	2
12289	65	4	3
12289	57	2	4
12289	223	4	5
12289	175	5	6
12289	29	2	7
12289	42	4	8
12289	163	3	9
12289	216	2	10
12289	27	4	11
12289	176	4	12
12289	72	3	13
12289	66	3	14
12289	28	5	15
12289	74	2	16
12289	170	2	17
12289	70	3	18
12289	108	2	19
12289	141	2	20
12289	13	2	21
12289	166	2	22
12289	96	4	23
12289	255	4	24
12289	22	2	25
12289	193	3	26
12289	109	5	27
12289	191	5	28
12289	267	4	29
12289	63	2	30
12289	11	3	31
12289	10	4	32
12289	247	5	33
12289	230	4	34
12289	102	2	35
12289	112	5	36
12289	212	4	37
12289	37	2	38
12289	55	2	39
12289	111	2	40
12289	17	2	41
12289	49	2	42
12289	235	2	43
12289	117	1	44
12289	99	3	45
12289	88	3	46
12289	244	2	47
12289	89	2	48
12289	201	2	49
12289	154	4	50
12289	142	4	51
12289	18	5	52
12289	148	3	53
12289	232	2	54
12289	204	3	55
12289	91	5	56
12289	190	2	57
12289	258	4	58
12289	82	4	59
12289	127	5	60
12289	106	1	61
12289	14	5	62
12289	189	5	63
12289	6	4	64
12289	184	1	65
12289	245	3	66
12289	263	3	67
12289	137	1	68
12289	33	4	69
12289	250	1	70
12289	200	3	71
12289	59	2	72
12289	162	1	73
12290	35	3	1
12290	198	4	2
12290	84	2	3
12290	64	1	4
12290	243	1	5
12290	273	5	6
12290	32	1	7
12290	48	2	8
12290	173	5	9
12290	237	4	10
12290	40	5	11
12290	68	3	12
12290	111	2	13
12290	231	3	14
12290	140	2	15
12290	116	1	16
12290	269	1	17
12290	142	5	18
12290	157	2	19
12290	75	3	20
12290	160	2	21
12290	190	2	22
12290	15	2	23
12290	6	5	24
12290	195	4	25
12290	2	2	26
12290	252	5	27
12290	95	2	28
12290	79	3	29
12290	139	2	30
12290	169	4	31
12290	9	2	32
12290	129	3	33
12290	107	5	34
12290	13	2	35
12290	124	3	36
12290	187	2	37
12290	61	4	38
12290	74	4	39
12290	203	3	40
12290	256	1	41
12290	178	3	42
12290	197	2	43
12290	218	3	44
12290	56	2	45
12290	201	2	46
12290	123	3	47
12290	261	1	48
12290	230	3	49
12290	209	3	50
12290	255	2	51
12290	54	1	52
12290	30	1	53
12290	246	3	54
12290	33	3	55
12290	219	3	56
12290	66	1	57
12290	212	4	58
12290	7	1	59
12290	145	3	60
12290	104	5	61
12290	101	5	62
12290	186	2	63
12290	199	3	64
12291	73	4	1
12291	128	2	2
12291	61	4	3
12291	261	1	4
12291	50	1	5
12291	64	1	6
12291	24	2	7
12291	268	1	8
12291	238	2	9
12291	272	4	10
12291	122	4	11
12291	266	3	12
12291	13	4	13
12291	88	4	14
12291	208	2	15
12291	17	1	16
12291	197	4	17
12291	154	3	18
12291	12	2	19
12291	65	3	20
12291	230	3	21
12291	189	4	22
12291	57	3	23
12291	119	4	24
12291	100	5	25
12291	97	3	26
12291	253	5	27
12291	260	3	28
12291	20	4	29
12291	164	4	30
12291	193	3	31
12291	172	3	32
12291	165	1	33
12291	270	5	34
12291	216	1	35
12291	19	1	36
12291	160	3	37
12291	31	4	38
12291	252	5	39
12291	58	1	40
12291	188	1	41
12291	232	4	42
12291	113	2	43
12291	147	2	44
12291	46	4	45
12291	248	1	46
12291	178	3	47
12291	267	3	48
12291	263	2	49
12291	68	3	50
12291	155	1	51
12291	45	2	52
12291	4	3	53
12291	153	2	54
12291	22	4	55
12291	42	3	56
12291	176	3	57
12291	52	2	58
12291	158	4	59
12291	99	2	60
12292	7	1	1
12292	32	1	2
12292	123	3	3
12292	33	4	4
12292	205	2	5
12292	13	3	6
12292	273	4	7
12292	59	5	8
12292	61	2	9
12292	70	1	10
12292	183	2	11
12292	259	2	12
12292	144	1	13
12292	116	5	14
12292	38	4	15
12292	75	1	16
12292	190	3	17
12292	132	4	18
12292	149	2	19
12292	137	1	20
12292	213	4	21
12292	194	2	22
12292	173	4	23
12292	246	4	24
12292	267	5	25
12292	22	4	26
12292	189	3	27
12292	31	3	28
12292	265	2	29
12292	3	5	30
12292	169	4	31
12292	87	1	32
12292	266	2	33
12292	58	3	34
12292	35	4	35
12292	188	1	36
12292	80	1	37
12292	263	3	38
12292	43	2	39
12292	134	2	40
12292	255	1	41
12292	85	1	42
12292	261	1	43
12292	156	2	44
12292	249	3	45
12292	232	4	46
12292	99	4	47
12292	159	3	48
12292	42	5	49
12292	120	1	50
12292	247	3	51
12292	73	4	52
12292	101	4	53
12292	211	3	54
12292	272	4	55
12292	238	3	56
12292	219	3	57
12292	105	3	58
12292	176	4	59
12292	17	3	60
12292	270	5	61
12292	235	1	62
12292	198	4	63
12292	36	3	64
12292	96	3	65
12292	233	3	66
12292	268	1	67
12292	8	1	68
12292	160	1	69
12292	239	5	70
12292	15	2	71
12292	140	1	72
12292	95	3	73
12292	115	5	74
12292	82	4	75
12292	155	4	76
12292	258	2	77
12292	118	2	78
12292	113	2	79
12292	46	4	80
12292	81	5	81
12292	186	3	82
12292	204	4	83
12292	86	4	84
12293	140	1	1
12293	131	2	2
12293	162	3	3
12293	5	5	4
12293	134	2	5
12293	150	2	6
12293	17	1	7
12293	207	3	8
12293	53	2	9
12293	178	3	10
12293	40	4	11
12293	23	2	12
12293	58	3	13
12293	130	3	14
12293	136	3	15
12293	224	3	16
12293	238	1	17
12293	272	2	18
12293	211	4	19
12293	38	2	20
12293	170	5	21
12293	217	2	22
12293	122	5	23
12293	236	4	24
12293	41	2	25
12293	59	4	26
12293	63	4	27
12293	147	2	28
12293	55	3	29
12293	222	4	30
12294	211	3	1
12294	106	3	2
12294	229	4	3
12294	202	4	4
12294	64	3	5
12294	69	3	6
12294	55	2	7
12294	68	3	8
12294	12	1	9
12294	208	3	10
12294	165	1	11
12294	91	2	12
12294	112	5	13
12294	98	3	14
12294	240	1	15
