user_id	item_id	rating	timestep
14337	91	4	1
14337	41	3	2
14337	122	3	3
14337	219	2	4
14337	74	3	5
14337	9	3	6
14337	81	4	7
14337	273	4	8
14337	191	4	9
14337	8	2	10
14337	108	4	11
14337	106	3	12
14337	224	3	13
14337	55	2	14
14337	176	2	15
14337	243	1	16
14337	140	3	17
14337	148	4	18
14337	28	4	19
14337	177	3	20
14337	24	2	21
14337	241	3	22
14337	210	3	23
14337	190	2	24
14337	164	4	25
14337	20	5	26
14337	226	4	27
14337	114	1	28
14337	2	4	29
14337	141	1	30
14337	131	1	31
14337	101	4	32
14337	137	1	33
14337	128	2	34
14337	170	4	35
14338	64	3	1
14338	80	1	2
14338	239	4	3
14338	266	3	4
14338	52	3	5
14338	255	3	6
14338	2	5	7
14338	128	1	8
14338	217	1	9
14338	6	4	10
14338	154	4	11
14338	19	1	12
14338	146	4	13
14338	20	4	14
14338	95	3	15
14338	16	1	16
14338	89	1	17
14338	129	5	18
14338	110	4	19
14338	34	1	20
14338	90	3	21
14338	227	3	22
14338	55	4	23
14338	59	2	24
14338	231	1	25
14338	194	2	26
14338	1	4	27
14338	61	5	28
14338	54	1	29
14338	83	3	30
14338	260	3	31
14338	27	5	32
14338	182	1	33
14338	221	5	34
14339	224	2	1
14339	262	1	2
14339	108	2	3
14339	242	2	4
14339	248	3	5
14339	18	5	6
14339	216	1	7
14339	99	2	8
14339	92	4	9
14339	198	2	10
14339	161	3	11
14339	95	2	12
14339	93	5	13
14339	207	3	14
14339	16	2	15
14339	90	3	16
14339	263	2	17
14339	217	1	18
14339	13	1	19
14339	157	3	20
14339	180	3	21
14339	220	3	22
14339	208	3	23
14339	246	3	24
14339	238	2	25
14339	268	1	26
14339	229	4	27
14339	129	4	28
14339	188	1	29
14339	45	3	30
14340	48	3	1
14340	6	5	2
14340	190	2	3
14340	17	4	4
14340	49	4	5
14340	253	4	6
14340	107	3	7
14340	99	2	8
14340	146	5	9
14340	28	5	10
14340	52	5	11
14340	227	4	12
14340	166	1	13
14340	268	1	14
14340	113	2	15
14340	262	2	16
14340	121	4	17
14340	101	4	18
14340	84	3	19
14340	252	4	20
14340	219	3	21
14340	108	3	22
14340	69	2	23
14340	2	3	24
14340	153	3	25
14340	14	5	26
14340	215	1	27
14340	149	2	28
14340	90	3	29
14340	177	2	30
14340	182	2	31
14340	60	3	32
14340	256	4	33
14340	174	3	34
14340	258	5	35
14340	240	1	36
14340	207	3	37
14340	131	2	38
14340	45	2	39
14340	254	3	40
14340	25	5	41
14340	266	2	42
14340	19	5	43
14340	123	3	44
14340	36	2	45
14340	255	2	46
14340	203	4	47
14340	32	1	48
14340	3	4	49
14340	208	3	50
14340	62	5	51
14340	74	2	52
14340	171	1	53
14340	68	1	54
14340	67	2	55
14340	176	4	56
14340	37	2	57
14340	141	1	58
14340	147	2	59
14340	201	3	60
14340	122	5	61
14340	42	4	62
14340	226	2	63
14340	89	2	64
14341	180	2	1
14341	8	3	2
14341	183	2	3
14341	219	3	4
14341	269	1	5
14341	192	3	6
14341	148	4	7
14341	34	1	8
14341	17	2	9
14341	187	2	10
14341	209	2	11
14341	254	2	12
14341	73	4	13
14341	16	2	14
14341	95	4	15
14341	42	4	16
14341	245	3	17
14341	176	2	18
14341	196	4	19
14341	65	3	20
14341	178	3	21
14341	241	2	22
14341	74	1	23
14341	131	1	24
14341	193	4	25
14341	156	1	26
14341	144	3	27
14341	108	2	28
14341	93	5	29
14341	210	2	30
14341	139	4	31
14341	29	2	32
14341	107	2	33
14341	257	1	34
14341	151	2	35
14341	154	4	36
14341	5	5	37
14341	235	2	38
14341	137	1	39
14341	92	1	40
14341	215	2	41
14341	145	2	42
14341	6	4	43
14341	242	2	44
14342	94	2	1
14342	193	4	2
14342	237	4	3
14342	58	3	4
14342	64	2	5
14342	102	3	6
14342	63	4	7
14342	223	4	8
14342	200	1	9
14342	26	5	10
14342	256	5	11
14342	77	2	12
14342	113	4	13
14342	201	2	14
14342	14	3	15
14342	117	4	16
14342	196	3	17
14342	137	3	18
14342	116	5	19
14342	167	1	20
14342	112	3	21
14342	24	4	22
14342	46	4	23
14342	258	3	24
14342	244	2	25
14342	50	2	26
14342	25	3	27
14342	259	3	28
14342	188	3	29
14342	115	1	30
14342	245	3	31
14342	69	4	32
14342	4	4	33
14342	252	4	34
14342	9	3	35
14342	190	2	36
14342	199	2	37
14342	74	3	38
14342	127	4	39
14342	109	3	40
14342	269	1	41
14342	123	3	42
14342	20	4	43
14342	65	3	44
14342	272	1	45
14342	247	4	46
14342	103	3	47
14342	204	1	48
14342	133	2	49
14342	34	3	50
14342	217	2	51
14342	187	4	52
14342	48	2	53
14342	105	3	54
14342	145	2	55
14342	234	1	56
14342	175	5	57
14342	230	4	58
14342	151	4	59
14342	121	3	60
14342	93	3	61
14342	68	2	62
14342	233	3	63
14342	214	3	64
14342	182	1	65
14342	10	4	66
14342	238	3	67
14342	250	4	68
14342	216	2	69
14342	212	4	70
14342	209	2	71
14342	146	5	72
14342	87	4	73
14342	149	2	74
14342	181	5	75
14342	100	5	76
14343	24	3	1
14343	74	2	2
14343	12	2	3
14343	127	3	4
14343	200	2	5
14343	227	5	6
14343	21	2	7
14343	133	3	8
14343	121	4	9
14343	207	3	10
14343	65	2	11
14343	25	5	12
14343	36	3	13
14343	256	3	14
14343	108	2	15
14343	131	1	16
14343	184	2	17
14343	144	2	18
14343	26	1	19
14343	135	4	20
14343	55	2	21
14343	73	3	22
14343	245	2	23
14343	254	5	24
14343	159	4	25
14343	19	3	26
14343	90	4	27
14343	27	4	28
14343	60	3	29
14343	172	3	30
14343	196	3	31
14343	248	4	32
14343	51	2	33
14343	68	3	34
14343	141	1	35
14343	160	3	36
14343	192	3	37
14343	174	2	38
14343	117	3	39
14343	91	5	40
14343	168	3	41
14343	137	2	42
14343	187	2	43
14343	205	3	44
14343	104	4	45
14343	75	2	46
14343	50	3	47
14343	197	2	48
14343	239	2	49
14344	265	4	1
14344	62	5	2
14344	182	1	3
14344	32	3	4
14344	172	3	5
14344	53	2	6
14344	236	4	7
14344	31	5	8
14344	243	2	9
14344	59	3	10
14344	261	1	11
14344	270	3	12
14344	67	2	13
14344	249	4	14
14344	230	3	15
14344	8	2	16
14344	193	4	17
14344	267	3	18
14344	219	3	19
14344	56	2	20
14344	194	1	21
14344	271	3	22
14344	259	2	23
14344	156	3	24
14344	203	4	25
14344	239	5	26
14344	98	3	27
14344	264	4	28
14344	116	4	29
14344	84	3	30
14344	169	4	31
14344	189	4	32
14345	234	1	1
14345	141	2	2
14345	130	4	3
14345	64	2	4
14345	258	3	5
14345	224	3	6
14345	81	5	7
14345	4	4	8
14345	201	2	9
14345	18	3	10
14345	96	4	11
14345	104	5	12
14345	52	1	13
14345	48	4	14
14345	93	5	15
14345	255	3	16
14345	133	3	17
14345	154	4	18
14345	207	3	19
14345	263	3	20
14345	185	4	21
14345	176	4	22
14345	261	1	23
14345	210	2	24
14345	225	3	25
14345	29	3	26
14345	158	4	27
14345	24	2	28
14345	150	3	29
14345	66	4	30
14345	215	2	31
14345	97	3	32
14345	17	1	33
14345	129	3	34
14345	6	4	35
14345	191	4	36
14345	92	4	37
14345	153	3	38
14345	252	4	39
14345	182	2	40
14345	181	5	41
14345	20	5	42
14345	137	3	43
14345	251	4	44
14345	1	4	45
14345	138	3	46
14345	243	1	47
14345	165	2	48
14345	268	1	49
14345	204	3	50
14345	175	5	51
14345	55	5	52
14345	59	4	53
14345	33	5	54
14345	211	4	55
14345	98	1	56
14345	247	3	57
14345	257	1	58
14345	135	4	59
14345	253	3	60
14345	57	2	61
14345	259	2	62
14346	245	4	1
14346	174	2	2
14346	60	2	3
14346	62	4	4
14346	55	2	5
14346	211	4	6
14346	161	5	7
14346	233	3	8
14346	271	2	9
14346	150	4	10
14346	35	5	11
14346	18	2	12
14346	188	2	13
14346	114	4	14
14346	22	2	15
14346	84	3	16
14346	87	3	17
14346	221	5	18
14346	230	4	19
14346	267	5	20
14346	140	2	21
14346	130	4	22
14346	250	3	23
14346	179	4	24
14346	88	4	25
14346	3	5	26
14346	200	2	27
14346	148	2	28
14346	72	2	29
14346	68	3	30
14346	57	2	31
14346	58	1	32
14346	107	4	33
14346	105	4	34
14346	272	4	35
14346	215	3	36
14346	270	5	37
14346	141	2	38
14346	163	2	39
14346	190	2	40
14346	59	4	41
14346	136	4	42
14346	121	3	43
14346	209	1	44
14346	41	3	45
14346	109	5	46
14346	225	3	47
14346	153	3	48
14346	168	3	49
14346	162	3	50
14346	248	2	51
14347	130	3	1
14347	25	3	2
14347	75	2	3
14347	202	3	4
14347	55	4	5
14347	261	4	6
14347	227	3	7
14347	256	3	8
14347	253	4	9
14347	111	1	10
14347	242	2	11
14347	97	3	12
14347	140	1	13
14347	188	3	14
