user_id	item_id	rating	timestep
1	185	4	1
1	156	5	2
1	265	3	3
1	96	4	4
1	171	3	5
1	236	4	6
1	247	4	7
1	111	3	8
1	50	4	9
1	134	5	10
1	164	4	11
1	161	5	12
1	189	5	13
1	5	5	14
1	142	4	15
1	92	5	16
1	75	3	17
1	235	3	18
1	112	5	19
1	3	4	20
1	25	5	21
1	99	2	22
1	84	4	23
1	129	4	24
1	139	3	25
1	56	5	26
1	104	5	27
1	107	3	28
1	23	5	29
1	10	5	30
1	270	5	1
1	211	4	2
1	242	4	3
1	116	5	4
1	164	4	5
1	109	5	6
1	161	3	7
1	201	4	8
1	13	4	9
1	97	4	10
1	148	4	11
1	269	5	12
1	251	5	13
1	260	4	14
1	166	4	15
1	99	4	16
1	193	3	17
1	239	4	18
1	74	3	19
1	117	4	20
1	76	5	21
1	123	5	22
1	125	5	23
1	186	4	24
1	39	3	25
1	130	5	26
1	159	3	27
1	53	5	28
1	220	4	29
1	87	4	30
1	55	3	1
1	172	5	2
1	196	3	3
1	163	4	4
1	230	5	5
1	139	4	6
1	218	3	7
1	8	5	8
1	183	5	9
1	77	3	10
1	130	4	11
1	56	4	12
1	21	5	13
1	167	5	14
1	179	4	15
1	94	3	16
1	113	4	17
1	100	5	18
1	261	4	19
1	54	4	20
1	164	5	21
1	37	4	22
1	242	4	23
1	270	5	24
1	105	2	25
1	193	4	26
1	47	3	27
1	180	5	28
1	123	4	29
1	235	5	30
1	126	5	1
1	7	4	2
1	96	3	3
1	94	5	4
1	109	4	5
1	113	3	6
1	142	5	7
1	62	5	8
1	232	5	9
1	37	1	10
1	8	4	11
1	63	4	12
1	226	5	13
1	167	4	14
1	268	5	15
1	211	4	16
1	107	5	17
1	52	4	18
1	59	5	19
1	92	5	20
1	212	4	21
1	122	5	22
1	181	5	23
1	202	1	24
1	58	3	25
1	19	5	26
1	228	4	27
1	210	4	28
1	33	5	29
1	49	3	30
1	132	5	1
1	41	5	2
1	208	3	3
1	36	5	4
1	67	4	5
1	200	5	6
